Component_ID,Device_Count,Device_List,Confidence_Tags,Val_Cooccur_Status,Val_Cooccur_Count,Val_Composite_Status,Val_Composite_Ratio,Val_Reinforce_Score,Evid_Cooccur_Clusters,Evid_Composite_Subs,Evid_Reinforce_Detail,Info_Reinforce_Matched,Info_Reinforce_Total,vendor_state,vendor_detail,device_type_state,device_type_detail,Device,Unnamed: 8,device_vendor,device_type,Remote_IP,Remote_Port,Protocol,Domain_A,Domain_PTR,Remote_domain_best,Sequence_Up,Sequence_Down,Original_Index,Service_Orig,Infra_Orig,Service_Norm,Infra_Norm,Service_Evidence,Infra_Evidence,Is_Strict_Implicit,Consistent_Layers,Cluster_Val_IP,Cluster_Val_Service,Cluster_Val_Infra,Num_Flows,Num_Devices,Num_Vendors
Comp_14663,4,"Xiaomi Sound_selfdata,Xiaomi Speaker_selfdata,huawei_tv,xiaomitv_speaker",None,False,1.0,False,0.75,0.5,,0.0,Explicit_Vendor:xiaomi(3devs) | Service:music.dsplego-dk.sched.dcloudstc.com(2devs),3.0,6.0,1,"3Xiaomi,1Huawei",1,"3Speaker,1Huawei",Xiaomi Speaker_selfdata,1,xiaomi,Speaker,182.40.120.203,,TCP,music.dsplego-dk.sched.dcloudstc.com,,music.dsplego-dk.sched.dcloudstc.com,"[66.0, 54.0, 556.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 58.0, 54.0, 54.0]","[58.0, 54.0, 852.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1513.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0]",11152,music.dsplego-dk.sched.dcloudstc.com,,music.dsplego-dk.sched.dcloudstc.com,,music.dsplego-dk.sched.dcloudstc.com,,False,,,,,4,4,2
Comp_14663,4,"Xiaomi Sound_selfdata,Xiaomi Speaker_selfdata,huawei_tv,xiaomitv_speaker",None,False,1.0,False,0.75,0.5,,0.0,Explicit_Vendor:xiaomi(3devs) | Service:music.dsplego-dk.sched.dcloudstc.com(2devs),3.0,6.0,1,"3Xiaomi,1Huawei",1,"3Speaker,1Huawei",Xiaomi Sound_selfdata,1,xiaomi,Speaker,59.46.154.66,,TCP,,,,"[66.0, 54.0, 1277.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 58.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 58.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 58.0, 58.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0]","[66.0, 54.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 948.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0]",11325,,,,,,,False,,,,,4,4,2
Comp_14663,4,"Xiaomi Sound_selfdata,Xiaomi Speaker_selfdata,huawei_tv,xiaomitv_speaker",None,False,1.0,False,0.75,0.5,,0.0,Explicit_Vendor:xiaomi(3devs) | Service:music.dsplego-dk.sched.dcloudstc.com(2devs),3.0,6.0,1,"3Xiaomi,1Huawei",1,"3Speaker,1Huawei",xiaomitv_speaker,1,xiaomi,Speaker,125.39.155.22,,TCP,iot102.music.126.net.w.cdngslb.com,no-data,iot102.music.126.net.w.cdngslb.com,"[74.0, 54.0, 444.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0]","[58.0, 54.0, 1514.0, 1514.0, 1510.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1513.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0]",36708,iot102.music.126.net.w.cdngslb.com,no-data,iot102.music.126.net.w.cdngslb.com,no-data,iot102.music.126.net.w.cdngslb.com,no-data,False,,,,,4,4,2
Comp_14663,4,"Xiaomi Sound_selfdata,Xiaomi Speaker_selfdata,huawei_tv,xiaomitv_speaker",None,False,1.0,False,0.75,0.5,,0.0,Explicit_Vendor:xiaomi(3devs) | Service:music.dsplego-dk.sched.dcloudstc.com(2devs),3.0,6.0,1,"3Xiaomi,1Huawei",1,"3Speaker,1Huawei",huawei_tv,1,huawei,Huawei,111.31.106.180,,TCP,,,,"[74.0, 54.0, 613.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0]","[58.0, 54.0, 1094.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1513.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0, 1514.0]",36919,,,,,,,False,,,,,4,4,2
Comp_23619,4,"Konka Camera_selfdata,Lenovo Camera_selfdata,Pisen Camera_selfdata,Qiaoan Camera_selfdata",Reinforce,False,1.0,False,0.75,1.0,,0.0,IP:60.29.153.35(4devs) | Service:qalink-cloud-log.oss-cn-shanghai.aliyuncs.com.gds.alibabadns.com(3devs) | IP:123.60.6.202(3devs) | Service:qacloudapi.jooancloud.com(3devs) | IP:47.102.73.197(3devs),6.0,6.0,1,"1Konka,1Lenovo,1Pisen,1Qiaoan",0,Camera,Pisen Camera_selfdata,1,pisen,Camera,123.60.6.202,,TCP,qacloudapi.jooancloud.com,,qacloudapi.jooancloud.com,"[74.0, 54.0, 268.0, 54.0, 54.0, 129.0, 105.0, 54.0, 467.0]","[66.0, 54.0, 1414.0, 56.0, 54.0, 54.0, 105.0, 392.0, 348.0, 54.0]",729,qacloudapi.jooancloud.com,,qacloudapi.jooancloud.com,,qacloudapi.jooancloud.com,,False,,,,,4,4,4
Comp_23619,4,"Konka Camera_selfdata,Lenovo Camera_selfdata,Pisen Camera_selfdata,Qiaoan Camera_selfdata",Reinforce,False,1.0,False,0.75,1.0,,0.0,IP:60.29.153.35(4devs) | Service:qalink-cloud-log.oss-cn-shanghai.aliyuncs.com.gds.alibabadns.com(3devs) | IP:123.60.6.202(3devs) | Service:qacloudapi.jooancloud.com(3devs) | IP:47.102.73.197(3devs),6.0,6.0,1,"1Konka,1Lenovo,1Pisen,1Qiaoan",0,Camera,Qiaoan Camera_selfdata,1,qiaoan,Camera,123.60.6.202,,TCP,qacloudapi.jooancloud.com,,qacloudapi.jooancloud.com,"[74.0, 54.0, 268.0, 54.0, 54.0, 129.0, 105.0, 54.0, 589.0]","[66.0, 54.0, 1414.0, 56.0, 54.0, 54.0, 105.0, 378.0, 348.0, 54.0]",1494,qacloudapi.jooancloud.com,,qacloudapi.jooancloud.com,,qacloudapi.jooancloud.com,,False,,,,,4,4,4
Comp_23619,4,"Konka Camera_selfdata,Lenovo Camera_selfdata,Pisen Camera_selfdata,Qiaoan Camera_selfdata",Reinforce,False,1.0,False,0.75,1.0,,0.0,IP:60.29.153.35(4devs) | Service:qalink-cloud-log.oss-cn-shanghai.aliyuncs.com.gds.alibabadns.com(3devs) | IP:123.60.6.202(3devs) | Service:qacloudapi.jooancloud.com(3devs) | IP:47.102.73.197(3devs),6.0,6.0,1,"1Konka,1Lenovo,1Pisen,1Qiaoan",0,Camera,Konka Camera_selfdata,1,konka,Camera,123.60.6.202,,TCP,qacloudapi.jooancloud.com,,qacloudapi.jooancloud.com,"[74.0, 54.0, 268.0, 54.0, 54.0, 129.0, 105.0, 54.0, 591.0]","[66.0, 54.0, 1414.0, 56.0, 54.0, 54.0, 105.0, 378.0, 348.0, 54.0]",34958,qacloudapi.jooancloud.com,,qacloudapi.jooancloud.com,,qacloudapi.jooancloud.com,,False,,,,,4,4,4
Comp_23619,4,"Konka Camera_selfdata,Lenovo Camera_selfdata,Pisen Camera_selfdata,Qiaoan Camera_selfdata",Reinforce,False,1.0,False,0.75,1.0,,0.0,IP:60.29.153.35(4devs) | Service:qalink-cloud-log.oss-cn-shanghai.aliyuncs.com.gds.alibabadns.com(3devs) | IP:123.60.6.202(3devs) | Service:qacloudapi.jooancloud.com(3devs) | IP:47.102.73.197(3devs),6.0,6.0,1,"1Konka,1Lenovo,1Pisen,1Qiaoan",0,Camera,Lenovo Camera_selfdata,1,lenovo,Camera,121.36.38.254,,TCP,huiyanapiqa.lenovo.com.cn,,huiyanapiqa.lenovo.com.cn,"[74.0, 54.0, 268.0, 54.0, 129.0, 105.0, 54.0, 467.0]","[66.0, 54.0, 1390.0, 54.0, 54.0, 105.0, 391.0, 348.0, 54.0]",35553,huiyanapiqa.lenovo.com.cn,,huiyanapiqa.lenovo.com.cn,,huiyanapiqa.lenovo.com.cn,,False,,,,,4,4,4
Comp_03165,3,"Roku TV_IoTLS,Yi Camera_Mon(us),Yibang Camera_selfdata",None,False,1.0,False,0.0,0.3333333333333333,,0.0,IP:47.74.255.9(2devs) | Service:api.us.xiaoyi.com(2devs) | IP:47.88.59.209(2devs) | IP:47.254.14.172(2devs) | IP:47.90.240.160(2devs),1.0,3.0,1,"1Roku,1Yi,1Yibang",1,"2Camera,1TV",Roku TV_IoTLS,1,roku,TV,47.88.59.209,,UDP,,,,"[46.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0]","[62.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",2096,,,,,,,False,,,,,3,3,3
Comp_03165,3,"Roku TV_IoTLS,Yi Camera_Mon(us),Yibang Camera_selfdata",None,False,1.0,False,0.0,0.3333333333333333,,0.0,IP:47.74.255.9(2devs) | Service:api.us.xiaoyi.com(2devs) | IP:47.88.59.209(2devs) | IP:47.254.14.172(2devs) | IP:47.90.240.160(2devs),1.0,3.0,1,"1Roku,1Yi,1Yibang",1,"2Camera,1TV",Yibang Camera_selfdata,1,yibang,Camera,121.40.84.12,,UDP,,,,"[46.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0]","[62.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",11422,,,,,,,False,,,,,3,3,3
Comp_03165,3,"Roku TV_IoTLS,Yi Camera_Mon(us),Yibang Camera_selfdata",None,False,1.0,False,0.0,0.3333333333333333,,0.0,IP:47.74.255.9(2devs) | Service:api.us.xiaoyi.com(2devs) | IP:47.88.59.209(2devs) | IP:47.254.14.172(2devs) | IP:47.90.240.160(2devs),1.0,3.0,1,"1Roku,1Yi,1Yibang",1,"2Camera,1TV",Yi Camera_Mon(us),1,yi,Camera,47.88.59.209,,UDP,,,,"[46.0, 150.0, 150.0, 150.0, 150.0, 150.0]","[62.0, 50.0, 50.0, 50.0, 50.0, 50.0]",12034,,,,,,,False,,,,,3,3,3
Comp_10722,3,"LG Smart TV_IoTLS,Nest Tstat_IoTLS,Roku TV_IoTLS",None,False,1.0,False,0.0,0.0,,0.0,No_Evidence,0.0,3.0,1,"1LG,1Nest,1Roku",1,"2TV,1Thermostat",Nest Tstat_IoTLS,1,nest,Thermostat,3.225.118.188,,TCP,frontdoor-srt01-production-1909587911.us-east-1.elb.amazonaws.com,ec2-3-225-118-188.compute-1.amazonaws.com,frontdoor-srt01-production-1909587911.us-east-1.elb.amazonaws.com,"[74.0, 66.0, 583.0, 66.0, 73.0]","[74.0, 66.0, 1451.0, 66.0, 648.0, 66.0]",40,frontdoor-srt01-production-1909587911.us-east-1.elb.amazonaws.com,ec2-3-225-118-188.compute-1.amazonaws.com,frontdoor-srt01-production-1909587911.us-east-1.elb.amazonaws.com,ec2-3-225-118-188.compute-1.amazonaws.com,frontdoor-srt01-production-1909587911.us-east-1.elb.amazonaws.com,,False,,,,,3,3,3
Comp_10722,3,"LG Smart TV_IoTLS,Nest Tstat_IoTLS,Roku TV_IoTLS",None,False,1.0,False,0.0,0.0,,0.0,No_Evidence,0.0,3.0,1,"1LG,1Nest,1Roku",1,"2TV,1Thermostat",Roku TV_IoTLS,1,roku,TV,52.7.53.247,,TCP,scribe.logs.roku.com,ec2-52-7-53-247.compute-1.amazonaws.com,scribe.logs.roku.com,"[74.0, 66.0, 583.0, 66.0, 73.0]","[74.0, 66.0, 1462.0, 66.0, 648.0, 66.0]",2102,scribe.logs.roku.com,ec2-52-7-53-247.compute-1.amazonaws.com,scribe.logs.roku.com,ec2-52-7-53-247.compute-1.amazonaws.com,scribe.logs.roku.com,,False,,,,,3,3,3
Comp_10722,3,"LG Smart TV_IoTLS,Nest Tstat_IoTLS,Roku TV_IoTLS",None,False,1.0,False,0.0,0.0,,0.0,No_Evidence,0.0,3.0,1,"1LG,1Nest,1Roku",1,"2TV,1Thermostat",LG Smart TV_IoTLS,1,lg,TV,54.149.112.211,,TCP,us-lgtvsdp-com.aws-prd.net,ec2-54-149-112-211.us-west-2.compute.amazonaws.com,us-lgtvsdp-com.aws-prd.net,"[74.0, 66.0, 583.0, 66.0, 73.0]","[74.0, 66.0, 1439.0, 66.0, 642.0, 66.0]",35221,us-lgtvsdp-com.aws-prd.net,ec2-54-149-112-211.us-west-2.compute.amazonaws.com,us-lgtvsdp-com.aws-prd.net,ec2-54-149-112-211.us-west-2.compute.amazonaws.com,us-lgtvsdp-com.aws-prd.net,,False,,,,,3,3,3
Comp_14950,3,"Belkin WeMo Motion Sensor_YT,Belkin WeMo Switch_YT,nVidia Shield_YT",None,False,1.0,False,0.0,0.3333333333333333,,0.0,Explicit_Vendor:belkin(2devs),1.0,3.0,1,"2Belkin,1nVidia",1,"1Sensor,1Switch,1TV",nVidia Shield_YT,1,nvidia,TV,208.79.221.210,,TCP,vudu.com,images-beta1.vudu.com,vudu.com,"[74.0, 78.0, 60.0, 64.0, 248.0, 252.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0]","[62.0, 66.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0]",5145,vudu.com,images-beta1.vudu.com,vudu.com,images-beta1.vudu.com,vudu.com,images-beta1.vudu.com,False,,,,,3,3,2
Comp_14950,3,"Belkin WeMo Motion Sensor_YT,Belkin WeMo Switch_YT,nVidia Shield_YT",None,False,1.0,False,0.0,0.3333333333333333,,0.0,Explicit_Vendor:belkin(2devs),1.0,3.0,1,"2Belkin,1nVidia",1,"1Sensor,1Switch,1TV",Belkin WeMo Switch_YT,1,belkin,Switch,23.21.68.86,,TCP,ssl-1252178129.us-east-1.elb.amazonaws.com,ec2-23-21-68-86.compute-1.amazonaws.com,ssl-1252178129.us-east-1.elb.amazonaws.com,"[66.0, 70.0, 60.0, 64.0, 170.0, 174.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0, 60.0, 64.0]","[60.0, 64.0, 60.0, 64.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0, 1514.0, 1518.0]",21190,ssl-1252178129.us-east-1.elb.amazonaws.com,ec2-23-21-68-86.compute-1.amazonaws.com,ssl-1252178129.us-east-1.elb.amazonaws.com,ec2-23-21-68-86.compute-1.amazonaws.com,ssl-1252178129.us-east-1.elb.amazonaws.com,,False,,,,,3,3,2
