Layer,Target,Num_Devices,Device_List,Num_Vendors,Vendors,Is_Implicit,FlowUID_Count,FlowSet_Hash,Dedup_Group_ID,Dedup_Group_Size
IP,47.74.255.9,3,Roku TV_IoTLS|Yi Camera_Mon(uk)|Yi Camera_Mon(us),2,roku|yi,TRUE,74,8494fbcc7fae258fe607c70166d1512a862ed02c,SET_000167,1
IP,47.254.14.172,2,Roku TV_IoTLS|Yi Camera_Mon(us),2,roku|yi,TRUE,22,7146e16a90ace2128757608473be0ab7d5d554ca,SET_000168,2
IP,54.165.117.251,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,e6b7f491ea6d5a6f91dd9a29e0ba3be391d32eb0,SET_000169,1
IP,34.234.209.251,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,10,c5d7e74dfeffd4264c0f975c35d59d5c90343e22,SET_000170,1
IP,74.125.21.132,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,90,1d56ae7b769bf5fff64a686e7a69e3c7e1eb5679,SET_000171,1
IP,52.203.196.7,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,7,43af8630809da326ecda6e0ec6774a30a0e26d24,SET_000172,1
IP,52.205.74.181,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,1c3cd63a5207ed5e83c0ce4a8f4e37603dffa524,SET_000174,1
IP,34.230.120.150,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,8f64dff83089bd44555ea6a5be85c9fb3916f098,SET_000175,1
IP,34.237.170.150,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,9,c7dbcc7b15085a792bd0e67748d3f4d0f96cfe2d,SET_000176,1
IP,52.72.188.171,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,38b0aeb72a965371b67c62f67c1587f485926353,SET_000177,1
IP,52.22.185.151,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,5693c8088b3144febb93ea2461b4d9e1a32410c0,SET_000178,1
IP,23.44.86.42,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,048caba4586d285d13e68095267d41435505648c,SET_000181,1
IP,52.22.126.152,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,3b4a2dc3bfa3219677a2514c9bdccb850dae1ae4,SET_000182,1
IP,52.5.189.72,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,311e162f167b5201f2f425dd21b920196f2075e8,SET_000184,1
IP,54.164.207.213,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,49aef40ff120c15c85bfb0ca623bf96346cad224,SET_000185,1
IP,52.2.249.117,2,Amazon Fire TV_Mon(us)|Roku TV_YT,2,amazon|roku,TRUE,2,9ffaf54ab6cd21493bd7d2498169889dc6a24801,SET_000186,1
IP,54.239.172.126,2,Roku TV_YT|TP-Link SmartWiFi LED Bulb_YT,2,roku|tp-link,TRUE,3,3ddd70050d0f8713edbbb7c613acb595841ca3ab,SET_000187,1
IP,34.237.159.104,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,6dbda41f8c0c677da0cfb5a210de2824994a3fd0,SET_000188,1
IP,143.215.193.107,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,52,3be21eb2d7773995cf7f42480c0c6b5000e38b25,SET_000189,2
IP,34.231.208.206,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,3684cad9cb0b0c3aba13093f538891e86ce56de5,SET_000190,1
IP,34.235.98.8,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,9,c4d97356a3caf95f6f9be504f0a9172edbabcb7e,SET_000191,1
IP,52.54.201.142,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,8bab6a2515733ef9ae8124aeaf0bf274369f7c85,SET_000192,1
IP,52.31.218.104,2,Roku TV_Mon(uk)|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,a423aa42db451a9f15dbb130a6d746a83d7826a1,SET_000193,1
IP,143.204.192.111,2,Roku TV_Mon(uk)|TP-Link Bulb_Mon(uk),2,roku|tp-link,TRUE,5,5dd9f2e328a6e399447918309fcfaa56a9861c23,SET_000194,1
IP,34.226.149.227,5,Roku TV_Mon(uk)|Roku TV_Mon(us)|Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,8,d352c3bd879bbab31c47d387ed4a953def3309d6,SET_000195,1
IP,52.201.149.179,3,Roku TV_Mon(uk)|Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,0d14e65670babc4eea4ea980221a26614fa0dd52,SET_000196,1
IP,52.72.50.217,4,Roku TV_Mon(uk)|Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,88f81fbcfa624ea3b3eb8ed70fde21ce9997bf56,SET_000197,1
IP,52.44.220.231,3,LG Smart TV_Mon(us)|Roku TV_Mon(uk)|Roku TV_YT,2,lg|roku,TRUE,15,767e613d254a56b867504bfe4510a926ca5ccc0b,SET_000198,1
IP,52.44.167.208,2,LG Smart TV_Mon(us)|Roku TV_Mon(uk),2,lg|roku,TRUE,3,4dca2ad7c435d1e1bd6949814f825c0eba5e7832,SET_000199,1
IP,52.2.73.101,3,LG Smart TV_Mon(us)|Roku TV_Mon(uk)|Roku TV_Mon(us),2,lg|roku,TRUE,6,abfc57806443bbf1fc6d9c45546989e70e42741f,SET_000200,1
IP,52.72.50.135,3,Roku TV_Mon(uk)|Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,3576a110ef60d23396f23c23c64aec9ff8d1ba7a,SET_000201,1
IP,34.194.133.14,3,Amazon Fire TV_Mon(us)|Roku TV_Mon(uk)|Roku TV_Mon(us),2,amazon|roku,TRUE,3,a0481aa26e054acd2165c3a4d9bcfe1ff9d9a67d,SET_000202,1
IP,34.233.70.233,3,Roku TV_Mon(uk)|Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,5a0effb5a22786a6be3d38d6fc2215390e1a0809,SET_000203,1
IP,52.0.38.79,4,Roku TV_Mon(uk)|Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,2f16662b94dc1e6094fd98fb24d5d7a1608f6ab0,SET_000204,1
IP,107.23.113.69,4,Roku TV_Mon(uk)|Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,9bf88b7eb02bb68691cf6fa054f3ffa12e8880f8,SET_000205,1
IP,52.70.88.252,3,LG Smart TV_Mon(us)|Roku TV_Mon(uk)|Roku TV_YT,2,lg|roku,TRUE,3,8a876a1163195e5a09ecacd6f13fb05299792b99,SET_000206,1
IP,34.204.22.118,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,12,7052253c90bebb1e88ae9f5de324f593f29b0a59,SET_000208,1
IP,52.23.109.11,3,Amazon Fire TV_Mon(us)|Roku TV_YT|Roku4_YT,2,amazon|roku,TRUE,4,e660735c87f8595ef4cd62204209a140f80fed09,SET_000209,1
IP,34.230.143.55,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,00ea613057aecf748ee78e72b022a8c9f79f0b65,SET_000210,1
IP,54.164.224.30,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,7212b6bb7218ef7901185b44bb462c0c04f02248,SET_000211,1
IP,52.44.61.142,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,571bbb8e0e4e804a2e274d80446018fb9ae8661c,SET_000213,1
IP,52.44.230.64,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,f8735d2541d9e146360e8fc03a33eb89df8f0a5f,SET_000216,1
IP,52.72.97.1,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,03df6c8385219614c517451b0dfe08787306a0cd,SET_000217,1
IP,52.5.119.51,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,c18ed680438ea810af39d4ac1fc6ec34d5f3615e,SET_000218,1
IP,34.237.157.76,3,Roku TV_Mon(us)|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,54d1d821db80127d0a1683bd1160dd1ce54184a9,SET_000219,1
IP,54.210.28.152,3,Amazon Fire TV_Mon(us)|Roku TV_Mon(us)|Roku TV_YT,2,amazon|roku,TRUE,4,c150c1cc30caaf6d7b9d3abece587eb8e016b876,SET_000220,1
IP,104.100.93.16,2,Apple TV_Mon(us)|Roku TV_Mon(us),2,apple|roku,TRUE,4,ffe64cc0fcbc82c649d39e0167b6755c688f9ad8,SET_000222,1
IP,52.85.138.226,2,Amazon Echo Gen1_Mon(us)|Roku TV_Mon(us),2,amazon|roku,TRUE,2,13e53b6555d152d464672c749102d5001bbcb264,SET_000223,1
IP,52.73.224.7,3,Roku TV_Mon(us)|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,ebf5faf3e4eec81504e58089ed9d0072d1729e76,SET_000225,1
IP,54.175.238.199,2,Roku TV_Mon(us)|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,1c65f1dac6a679c65cb990cab32312facb031e87,SET_000226,1
IP,52.20.26.155,2,Amazon Fire TV_Mon(us)|Roku TV_Mon(us),2,amazon|roku,TRUE,6,62379b3fa5524761512b27ba8355a45991c3d191,SET_000227,1
IP,34.230.169.118,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,4fb364381744c9e3807d66817f8c5f3221c34159,SET_000228,1
IP,23.1.130.190,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,604ee055927957cea59696c7e0260548e2dbf048,SET_000229,1
IP,52.207.57.195,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,6e15bc5dbde11b35b532ac97e8e8fad1e2f5671d,SET_000230,1
IP,34.234.53.168,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,0b4ee6baa5621d29a89c3a74ff64f060856ea933,SET_000231,1
IP,34.228.48.51,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,7,d3de897da20811bc3b99d63812ac83eee5cb65c0,SET_000232,1
IP,52.200.232.25,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,7,9f82e89d564121d97f53e45542cf2316e0d2e0d7,SET_000233,1
IP,34.230.237.199,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,cbaa4997d3c6f156a20ff7fd54e4ade30465c44c,SET_000234,1
IP,54.164.96.158,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,7,77a93c6fd9ce733fb02e1421fa1cf898f7e5a48c,SET_000235,1
IP,107.23.209.173,2,LG Smart TV_Mon(us)|Roku TV_YT,2,lg|roku,TRUE,3,6491f11f07d864b37fb6d1d9ec6d73de8b399296,SET_000236,1
IP,54.236.135.19,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,21c659095bdd7fd7b3428b3d13dc66d0975e8977,SET_000237,1
IP,52.200.112.96,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,8,bfb97bc912eb57096c1473d4c71876452855c659,SET_000239,1
IP,52.6.204.43,2,Amazon Fire TV_Mon(us)|Roku TV_YT,2,amazon|roku,TRUE,2,49d23acd23db1c0283c934c1afede1579c18ee2b,SET_000241,1
IP,52.21.158.86,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,cf0c6251fe089391b0153775e03ccc7d75ae9e3d,SET_000242,1
IP,184.29.166.29,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,13,6228c1fa18d0f04ae0d4ee5f76e7dc26a685460e,SET_000243,1
IP,34.226.180.126,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,991b62d24866cfaf64c0b184cc0c0ec757f160b8,SET_000244,1
IP,54.173.117.194,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,ade62d6488a5ff5d2c128292019e406fa933fcf0,SET_000245,1
IP,34.234.126.101,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,765a34c9ba529049677b12dfcffc677c45396948,SET_000246,1
IP,54.209.169.201,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,8,7669cb1e9593edb0bc789d483a13c075b9b936bd,SET_000247,1
IP,52.70.16.138,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,8,421b366e732061b663a41b1dd5ac2f28e519c00f,SET_000248,1
IP,34.242.190.16,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,f59e809e57363e5ae4051c70f622deb0d37d4f09,SET_000250,1
IP,52.71.144.255,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,abbe9a9cf27192198d5769748564e9fff28f9db2,SET_000251,1
IP,52.6.98.78,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,6d3f12e60f396f2ae46e4a050404afdd3b112596,SET_000252,1
IP,52.44.161.201,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,8,dce7cd46344489d2d0f91eae4aac43375e7bea9e,SET_000253,1
IP,64.233.177.132,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,20,eb1261c3264e15198f818f0a55141943af388dbf,SET_000254,1
IP,64.233.177.157,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,12,6f6820178334e76df8cf7e64bce223fc6173f21a,SET_000255,1
IP,52.201.105.17,2,LG Smart TV_Our|Roku TV_YT,2,lg|roku,TRUE,3,ed01d4070f1b450aa69636929bc7f686094381e2,SET_000256,1
IP,34.228.51.40,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,dbe9fe74f4a010231f76a15284b199c6b8ce1649,SET_000257,1
IP,52.71.43.251,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,7,55ccf877c2e7570f1f076e6aab2d5356dfff8e16,SET_000258,1
IP,64.233.177.156,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,7,056ae9cdc4a365d8a791fea63e86231a5512e42e,SET_000259,1
IP,54.208.154.79,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,c9c98eafd6f8d8311ad2cffb1e2df1242c5f5516,SET_000260,1
IP,52.84.133.123,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,97b0e589c172b6e9b2a935178fced3e79a1278ee,SET_000261,1
IP,184.29.170.195,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,38,f00a55efedc17853888ff070d76bb994fbe7273d,SET_000262,1
IP,34.197.53.168,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,3914ebd8c14a7f85673c704d0b2c33652e4e7d3a,SET_000263,1
IP,52.20.126.149,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,cc255a3be2ff5f770c91572c2753445ecc65f697,SET_000264,1
IP,74.125.136.132,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,52,af1310f416bec4b442f236f35b8ec341ddc2bf77,SET_000265,1
IP,74.125.136.154,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,19,524c1a5e9cfd8b8f57af6ccc96c1aaf2ed4c9a28,SET_000266,1
IP,52.1.44.140,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,e040671ce75ceb2c3fec914afbc42c6b172e8cf9,SET_000267,1
IP,52.54.15.52,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,d0a32a3ec80e48c75c1e1baac68ad46dfc809219,SET_000268,1
IP,23.7.36.9,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,9,63d9e8ebedbde99d2b3929fba12283b11abc5852,SET_000269,1
IP,54.87.182.219,2,Amazon Fire TV_Mon(us)|Roku TV_YT,2,amazon|roku,TRUE,6,1b4340b2b8a0670116a776406d7ea54ca22cb210,SET_000271,1
IP,23.20.94.126,2,Amazon Fire TV_Mon(us)|Roku TV_YT,2,amazon|roku,TRUE,2,f14b182ccc484acd1c82aa52ae03cc4c35ac993a,SET_000272,1
IP,54.85.134.97,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,9d4ef7780cfbced7e54d07a02a7b223aa116854a,SET_000273,1
IP,52.55.162.107,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,65434595ff1727d16367885849bbe1c456899e59,SET_000274,1
IP,34.227.139.59,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,8,4c0816f9bada8214c216901b7ff6fb99a1073561,SET_000275,1
IP,34.236.11.217,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,8,2b190295656bd3852fd78948672f23bc4eb8b3d3,SET_000276,1
IP,52.201.139.15,3,LG Smart TV_Our2|Roku TV_YT|Roku4_YT,2,lg|roku,TRUE,8,f125d8faa46736f96cc0f2a93acb10d13fa89871,SET_000277,1
IP,52.20.179.126,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,98eaf0e3da0985533ac93b599b799568d9f21a9d,SET_000278,1
IP,34.206.219.215,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,7,c5b3dfafda7bfce41f1f77c734eaa99871a1da1f,SET_000279,1
IP,52.71.110.84,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,8c2ad52f604b7298880105a6eca52e3ffcf864a6,SET_000280,1
IP,34.203.138.40,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,7,2d37044ee75038d2837152c2baf1bc42b6852fda,SET_000281,1
IP,34.194.110.235,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,04220c3bc7fc97ca2b8e20f2dc14d2e581d4caa8,SET_000282,1
IP,54.239.172.247,2,August Doorbell Camera_YT|Roku TV_YT,2,august|roku,TRUE,2,7ec3bfc6879dc256de338984deba79afd9b344e0,SET_000283,1
IP,54.164.123.59,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,0825c234e655c170a2661a7b62c3e57a076b0ecb,SET_000284,1
IP,54.165.230.173,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,12,d6470a370ddc2e4695517951117215e2298c9991,SET_000285,1
IP,52.7.130.136,4,Amazon Echo Gen2_Our|Amazon Fire TV_Mon(us)|Roku TV_YT|Roku4_YT,2,amazon|roku,TRUE,7,c44ea3ad7c747b0e8840303326f6c9c9d81f714e,SET_000286,1
IP,52.22.215.45,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,f16620a571ef88258df438756513d8418b4ee92a,SET_000287,1
IP,52.200.140.10,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,135025bb4ebf146c314a2a5bb12a01a50038e47a,SET_000288,1
IP,34.230.207.5,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,12,56ca3447e5a4f353e025e0ef203b10ca446e4b2f,SET_000289,1
IP,54.201.244.95,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,d2e300a477965e0ec452ce78514d48f395a8f38b,SET_000290,1
IP,52.5.98.227,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,75d4deed6d0f93f6c51f5a85b11b2fce49520cc2,SET_000291,1
IP,143.215.203.33,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,52,5468cc35bac9402bc9d63f2a902d506bc39db8bf,SET_000292,1
IP,34.232.84.133,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,13487f2b0c8c34cdada52519624b4a3ec1b5f32a,SET_000293,1
IP,34.206.28.96,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,672b55b5afa401a545ac0e94547b0aa29a08464f,SET_000294,1
IP,34.231.248.103,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,7,f462cdc415306dc46881c7878c41fca58f0b4a7e,SET_000295,1
IP,54.172.30.162,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,b66c500c60477e6962b6e0f07d85c84bef71b3d7,SET_000297,1
IP,52.45.36.90,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,c31b7427b73709992728f93bc3e908a98e31c9d1,SET_000298,1
IP,52.21.60.102,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,0dd1c69cca89b7636e937908dda08bbb973c9521,SET_000299,1
IP,54.80.113.155,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,72cd8dd9818142374932d68cba515e2e7f8ceb0c,SET_000300,1
IP,52.200.173.10,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,5d58c269b30943bbd80d9155cf7248a146d7a21f,SET_000301,1
IP,52.5.249.234,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,97b7b2711dcc352e9754cda78301bcb55ea4354c,SET_000302,1
IP,34.202.250.167,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,fed7df0b74185313dff53c8c59b08450caed1b73,SET_000303,1
IP,52.2.58.99,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,7,20da60b9edf59bc3a24d43d928d11c9465553710,SET_000304,1
IP,34.236.98.74,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,da0797d614763a34f197d761ac3ff4f5642bdbb1,SET_000305,1
IP,52.72.221.179,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,8,8b0100d9c37a950b584d56f650af0fea6bbc412e,SET_000306,1
IP,52.6.88.255,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,0edd85adefc4c8c8de1b066fc84f01692de1878d,SET_000307,1
IP,34.233.61.4,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,87e858348e77ede1533179f699ed423755394dcc,SET_000309,1
IP,54.236.87.27,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,61731678e4381223f64d0c18f4620949fc3ace4c,SET_000310,1
IP,52.72.183.131,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,57919454b16b4d14c472d6c3faeeec377518760b,SET_000311,1
IP,143.215.193.106,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,53,e35edb6ed60a6ad45e8541454c1707d899523768,SET_000312,2
IP,52.86.73.177,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,302a945813abafee9f361b911ea0f3960236e21e,SET_000313,1
IP,52.201.117.39,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,c2f23c417c940275155ec5fcf7ba55987162514f,SET_000314,1
IP,34.238.64.24,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,7,702b5f1c5688224e8934abe3bc72799e45cf1944,SET_000315,1
IP,34.228.46.107,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,6a06ba1f9f514f456ae6b1d381b4d1e04e04bd35,SET_000316,1
IP,34.202.116.46,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,8,b075b6e15ab0ef4954f5886906ce35eb97ec380a,SET_000317,1
IP,52.33.42.200,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,7,2638ff3597ed6a56a6fc9d00ef405635537db4b0,SET_000318,1
IP,54.175.149.99,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,a711a227f5db05e69a7bea967563fc1794554d00,SET_000319,1
IP,52.201.130.145,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,0174f9eaadd804638dfdc4a09068624168beb7da,SET_000320,1
IP,52.201.4.61,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,85f8f683c806566e9a74ddd6dc2bddb04a1949cb,SET_000321,1
IP,52.207.177.211,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,886acc6b33656858b6d4f732c51e532701f173dc,SET_000322,1
IP,34.194.4.124,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,f5c8a89600425b9e205930945b0454ae7f095c38,SET_000323,1
IP,52.26.59.193,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,42959347bf94a0256faffac4841ab67a81bf59e6,SET_000324,1
IP,52.5.171.20,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,177e3118a815aab1aa49ac060481d6c432956fc8,SET_000325,1
IP,52.88.36.198,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,a3941019f90e16e693dd734bffdff500f35f6861,SET_000326,1
IP,52.40.47.226,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,3fcf0ec8ec8fde6b4caff103a74f5ee1e0e2eb03,SET_000327,1
IP,54.165.29.112,3,Roku TV_YT|Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,b4763e512c0d1f63e11b67c8553b6ef5c195df17,SET_000328,1
IP,52.1.60.58,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,8,ab8148b33aec2d3828841ad6d5457363dda395ac,SET_000329,1
IP,54.175.103.109,2,Roku TV_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,ad72992d354a1b63f4841fe34084a6e08ae6b956,SET_000330,1
IP,34.236.220.111,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,6,906278efbe66efb040f65fa542af32f4181b2de2,SET_000331,1
IP,52.22.88.218,2,Amazon Fire TV_Mon(us)|Roku4_YT,2,amazon|roku,TRUE,4,f1d02fd8dae2001c4cb9fb6c84e5d6b8bd1751dc,SET_000332,1
